application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default,pd_estimate,score,decision,reason_1,reason_2,reason_3
APP-01387,direct,midwest,103.93,17.61,739,0.6079,0.6627,0,0,69.4,4.64,0,1,0.228794,724,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-01388,direct,south,54.17,23.31,645,0.5403,0.5119,0,4,6.4,5.57,0,0,0.507541,571,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01389,direct,midwest,62.94,16.01,803,0.5149,0.8137,0,1,25.8,6.06,0,1,0.250963,712,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01390,broker,northeast,60.81,24.77,586,0.1623,0.6458,3,1,94.5,1.63,0,1,0.78986,416,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01391,branch,south,61.59,11.02,724,0.4652,0.5367,1,7,25.4,0.33,1,1,0.566265,539,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,RECENT_DELINQUENCY
APP-01392,branch,northeast,74.24,17.08,599,0.5374,0.193,1,1,97.8,4.47,0,0,0.569397,537,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-01393,direct,west,79.7,8.0,725,0.4178,0.1677,0,3,62.6,3.54,0,0,0.188312,746,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01394,direct,northeast,43.14,25.25,724,0.4984,0.2347,3,5,91.5,1.88,1,1,0.706527,461,decline,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01395,broker,west,116.36,22.48,668,0.37,0.7129,1,0,60.8,4.64,0,0,0.398768,631,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01396,branch,south,67.69,19.11,686,0.87,0.7458,1,0,75.9,4.99,1,0,0.604137,518,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01397,broker,west,105.61,21.98,637,0.1487,0.2119,1,4,47.8,2.07,0,1,0.439733,608,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01398,branch,northeast,125.09,11.44,723,0.2166,0.6348,1,1,49.6,4.26,1,1,0.316271,676,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-01399,direct,northeast,151.47,24.98,645,0.1941,0.6128,0,2,23.5,5.94,0,0,0.322065,673,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01400,direct,midwest,69.94,8.16,729,0.2044,0.7271,1,3,73.6,4.03,0,0,0.312977,678,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01401,branch,northeast,102.95,20.69,656,0.3619,0.2118,0,1,33.9,3.5,0,0,0.253638,710,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01402,broker,south,46.54,22.57,647,0.6736,0.9169,1,3,45.0,5.76,1,1,0.749755,438,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01403,branch,northeast,109.4,16.55,675,0.3982,0.9384,0,3,66.7,2.27,1,1,0.479051,587,decline,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-01404,direct,midwest,90.96,24.04,688,0.1905,0.4672,0,1,35.0,4.37,0,1,0.18944,746,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-01405,branch,west,91.08,17.83,686,0.1485,0.3043,0,3,57.2,6.22,0,0,0.205212,737,approve,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01406,direct,south,90.03,27.67,661,0.1975,0.7772,1,4,79.8,2.26,0,1,0.500607,575,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01407,branch,west,78.32,24.81,637,0.2931,0.8281,0,1,51.2,0.2,1,0,0.459023,598,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01408,direct,northeast,62.03,7.25,689,0.2224,0.5062,0,2,61.1,5.64,0,1,0.220708,729,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-01409,branch,northeast,49.68,31.75,761,0.339,0.5943,0,0,59.7,8.78,0,1,0.164087,760,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-01410,broker,south,98.24,17.52,725,0.4982,0.8336,0,3,71.9,5.83,0,1,0.301421,684,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01411,broker,south,127.55,30.73,626,0.1835,0.5231,1,1,43.7,4.35,0,1,0.443084,606,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01412,direct,west,102.22,18.39,606,0.2948,0.6636,1,1,24.1,2.38,1,1,0.639225,498,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01413,direct,south,163.55,10.92,712,0.4058,0.6554,0,2,61.0,7.89,0,0,0.241177,717,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01414,broker,midwest,98.7,22.38,697,0.3728,0.3353,0,1,42.6,5.67,0,0,0.196718,742,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01415,broker,west,120.58,19.5,684,0.1372,0.4097,0,1,53.1,7.75,0,0,0.17848,752,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01416,direct,midwest,71.58,12.06,707,0.87,0.2851,0,1,50.1,6.13,0,1,0.291935,689,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01417,branch,west,95.88,15.54,641,0.2062,0.108,0,1,59.5,6.08,0,1,0.230079,723,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01418,branch,west,96.57,21.19,660,0.5131,0.8525,0,3,63.4,4.42,0,1,0.45859,598,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01419,direct,midwest,69.46,14.92,662,0.4143,0.3817,1,1,85.8,4.23,0,0,0.39837,631,review,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-01420,direct,northeast,116.1,18.78,738,0.6727,0.5318,1,1,9.3,7.62,0,0,0.38726,637,review,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01421,branch,northeast,97.2,18.92,810,0.3293,0.4977,0,3,41.5,4.12,0,0,0.209903,735,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01422,direct,south,47.05,18.47,723,0.8589,0.7064,1,2,74.1,2.64,1,1,0.568284,537,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01423,branch,northeast,75.83,21.03,677,0.1105,0.5102,0,3,43.2,5.89,0,0,0.240414,718,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01424,branch,west,103.07,9.99,650,0.3389,0.3986,1,0,51.5,5.25,0,1,0.377004,643,review,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01425,branch,midwest,103.77,22.5,721,0.2723,0.3117,2,0,73.0,6.34,0,0,0.294192,688,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01426,branch,northeast,111.77,13.6,735,0.4537,0.7845,0,3,50.5,7.16,0,1,0.281309,695,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01427,direct,northeast,105.94,18.59,678,0.3646,0.5926,1,5,24.2,2.37,1,1,0.589734,526,decline,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY,HIGH_DTI
APP-01428,direct,west,136.92,5.21,711,0.4204,0.1451,0,1,67.6,6.39,0,0,0.16261,761,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01429,direct,midwest,69.25,19.92,693,0.5756,0.6189,0,2,55.9,4.86,0,0,0.322099,673,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01430,direct,northeast,85.43,11.86,665,0.2788,0.4028,0,0,33.3,6.89,0,0,0.219328,729,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01431,direct,northeast,64.3,19.81,696,0.5988,0.5671,1,3,80.0,4.59,1,1,0.551086,547,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01432,branch,west,108.68,16.91,654,0.7619,0.6006,0,2,67.8,4.95,0,1,0.476869,588,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01433,direct,midwest,78.81,24.53,675,0.1529,0.4797,0,3,25.0,4.59,1,0,0.3174,675,approve,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01434,branch,northeast,62.46,9.48,693,0.3687,0.3436,1,2,37.0,4.23,0,1,0.331065,668,approve,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01435,broker,south,71.25,23.15,668,0.4228,0.5708,2,1,55.2,4.77,0,1,0.55249,546,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01436,branch,northeast,100.49,28.2,690,0.4319,0.5103,1,4,59.2,8.25,0,0,0.450581,602,decline,HIGH_DTI,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01437,branch,midwest,69.09,19.33,688,0.1705,0.7308,1,2,47.6,2.27,1,1,0.428621,614,review,HIGH_UTILIZATION,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-01438,direct,midwest,111.49,19.12,675,0.0714,0.6453,1,0,71.9,6.17,0,0,0.281417,695,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01439,direct,midwest,118.38,16.23,708,0.3688,0.5739,0,3,46.2,5.48,0,0,0.25239,711,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01440,branch,south,80.28,21.36,638,0.2196,0.3388,1,2,50.2,1.0,0,1,0.420629,619,review,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01441,branch,northeast,111.56,16.41,786,0.1594,0.5362,0,0,52.2,1.86,0,0,0.128585,779,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-01442,branch,west,100.45,27.86,740,0.2706,0.6559,0,0,76.3,4.75,0,0,0.158111,763,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-01443,branch,west,58.26,26.41,698,0.2678,0.5639,1,0,53.2,4.84,0,0,0.27244,700,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01444,direct,west,101.87,28.3,651,0.6497,0.5097,1,1,59.2,5.27,0,1,0.529732,559,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-01445,broker,northeast,74.31,15.01,663,0.7106,0.6894,0,1,65.7,7.17,0,1,0.42093,618,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01446,branch,west,105.09,25.27,712,0.5229,0.3077,1,1,50.8,3.74,0,0,0.297956,686,approve,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01447,branch,northeast,39.76,24.82,748,0.5332,0.5942,1,2,26.2,1.13,1,1,0.438321,609,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01448,direct,midwest,103.43,27.52,649,0.2294,0.4596,1,3,59.6,2.41,1,0,0.532111,557,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01449,branch,south,71.7,13.49,584,0.6753,0.8538,1,5,53.6,5.16,1,1,0.879,367,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01450,direct,midwest,99.4,22.27,786,0.1362,0.5567,1,0,40.5,5.81,0,0,0.198001,741,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01451,branch,west,123.48,7.63,646,0.3905,0.8766,0,0,70.4,2.07,1,1,0.444624,605,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01452,direct,midwest,92.98,20.99,666,0.4951,0.5475,1,1,57.4,6.67,0,0,0.44547,605,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-01453,broker,northeast,87.65,14.17,732,0.6755,0.5614,0,1,43.7,2.91,0,0,0.254918,710,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01454,branch,midwest,100.05,13.82,636,0.5415,0.5645,0,0,82.8,3.18,0,0,0.381373,640,review,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01455,direct,midwest,59.12,14.28,684,0.3756,0.5633,1,1,39.9,5.34,0,1,0.363789,650,review,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01456,direct,south,69.47,24.5,765,0.2238,0.5186,2,2,72.6,7.9,0,1,0.372668,645,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01457,branch,west,99.46,14.18,687,0.447,0.4335,2,1,76.0,1.38,1,0,0.56581,539,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01458,broker,south,75.52,17.15,692,0.305,0.8012,0,0,85.4,5.83,0,0,0.228692,724,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-01459,direct,midwest,91.16,15.37,679,0.2877,0.4745,0,0,29.7,7.68,0,0,0.205579,737,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01460,direct,south,107.44,9.02,648,0.4492,0.5971,0,2,77.4,6.87,0,1,0.389288,636,review,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01461,branch,midwest,55.78,14.72,785,0.06,0.7942,0,0,52.8,6.69,0,1,0.1361,775,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-01462,broker,midwest,112.79,18.9,593,0.2615,0.5132,0,5,13.0,5.05,1,1,0.650842,492,decline,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01463,broker,northeast,115.6,17.71,679,0.2634,0.5551,1,1,13.3,6.45,0,0,0.358465,653,approve,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01464,branch,midwest,83.15,3.0,683,0.1427,0.6276,1,0,53.4,5.36,0,0,0.280726,696,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01465,branch,northeast,92.91,13.85,650,0.3925,0.605,1,3,42.4,2.69,0,1,0.529582,559,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01466,branch,west,174.45,26.88,708,0.4619,0.8649,0,2,53.5,6.7,0,0,0.295862,687,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01467,direct,west,87.81,12.39,641,0.6442,0.4912,2,4,57.4,3.11,1,1,0.810631,404,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01468,branch,midwest,99.64,12.46,734,0.5932,0.5762,0,6,64.5,6.34,1,0,0.452286,601,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01469,direct,south,82.79,15.32,682,0.2326,0.6414,0,3,54.3,7.9,0,0,0.281081,695,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-01470,direct,northeast,129.56,8.48,655,0.4541,0.4679,1,1,17.7,1.43,1,1,0.539756,553,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-01471,direct,west,110.59,34.02,674,0.2177,0.7407,0,2,53.0,4.83,0,1,0.283478,694,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-01472,broker,northeast,48.88,29.08,670,0.3884,0.8385,2,3,28.7,6.5,1,1,0.718985,455,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01473,broker,northeast,88.37,14.67,678,0.2747,0.3119,0,2,43.3,6.94,0,0,0.227279,725,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01474,direct,northeast,81.52,3.67,619,0.524,0.602,0,1,23.0,4.68,0,1,0.460218,597,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01475,branch,midwest,88.12,14.41,693,0.5722,0.3486,0,1,65.0,5.71,0,0,0.252216,711,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01476,broker,midwest,92.88,24.62,692,0.4612,0.6003,0,0,61.4,6.13,0,0,0.238468,719,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01477,direct,south,110.34,11.85,699,0.2523,0.5358,0,1,32.1,3.89,0,0,0.192266,744,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-01478,broker,midwest,73.38,24.25,638,0.1235,0.7531,0,1,19.5,6.28,0,0,0.31947,674,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01479,broker,south,76.32,15.67,784,0.43,0.1466,1,1,75.4,4.87,0,0,0.233095,722,approve,HIGH_DTI,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01480,direct,west,73.35,13.57,752,0.4925,0.5433,0,2,67.4,5.78,0,0,0.231171,723,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01481,branch,northeast,67.98,3.0,666,0.144,0.6304,0,2,33.8,1.43,0,0,0.263932,705,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01482,direct,northeast,69.92,28.27,776,0.4933,0.4728,0,1,79.7,7.88,0,0,0.20022,740,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01483,branch,south,93.79,19.91,666,0.6887,0.5083,2,3,48.2,6.03,1,1,0.755885,434,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01484,direct,northeast,86.08,28.3,788,0.4832,0.7492,1,2,12.5,7.97,0,1,0.391889,634,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01485,branch,west,111.48,16.97,802,0.5581,0.6128,0,0,43.5,6.93,0,0,0.21077,734,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-01486,branch,northeast,61.43,14.15,705,0.3094,0.3774,0,4,28.7,4.01,1,0,0.304744,682,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,THIN_CREDIT_FILE
APP-01487,broker,south,111.89,16.38,744,0.3015,0.4687,0,0,57.0,4.65,0,0,0.14491,770,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-01488,broker,midwest,74.96,24.13,671,0.4343,0.5538,0,2,26.0,3.8,0,0,0.321051,673,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01489,direct,west,60.29,26.2,574,0.3479,0.4714,0,1,49.4,4.25,0,1,0.494125,578,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01490,broker,west,115.27,4.57,655,0.4358,0.4787,0,1,62.1,4.36,0,1,0.317758,675,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01491,branch,west,36.14,10.79,673,0.5737,0.6529,0,1,59.3,4.19,0,1,0.345885,660,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01492,broker,south,91.28,13.35,671,0.7086,0.4062,1,1,58.1,3.56,0,1,0.476259,588,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-01493,direct,midwest,53.96,15.6,586,0.5799,0.3133,2,4,42.8,1.82,1,1,0.860283,377,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01494,broker,midwest,105.35,20.34,732,0.6463,0.7481,1,2,41.3,6.04,0,0,0.423622,617,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01495,direct,west,120.49,15.76,820,0.1273,0.509,0,4,63.3,3.15,0,0,0.188852,746,approve,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,HIGH_DTI
APP-01496,broker,northeast,68.31,18.14,636,0.1369,0.1822,1,2,25.1,2.33,0,0,0.370456,646,review,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01497,branch,midwest,60.12,10.42,663,0.3484,0.3208,1,1,31.4,4.99,1,1,0.443214,606,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01498,broker,south,58.84,13.27,641,0.2274,0.7443,0,2,55.7,10.2,0,0,0.363662,650,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01499,branch,northeast,106.37,22.84,584,0.4528,0.3882,0,4,55.2,2.99,1,0,0.660681,487,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01500,direct,west,120.57,14.13,688,0.2396,0.654,1,1,17.8,5.17,1,1,0.416411,621,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01501,branch,midwest,99.45,15.4,720,0.3573,0.6217,0,1,27.7,8.48,0,0,0.189616,746,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01502,direct,south,80.63,9.91,651,0.3961,0.9351,1,0,13.2,4.53,0,1,0.514446,567,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01503,direct,west,117.67,12.15,676,0.3617,0.4532,1,0,82.1,6.94,0,0,0.330257,668,approve,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01504,branch,northeast,140.52,20.87,646,0.7839,0.5653,0,1,70.6,6.48,0,1,0.466311,594,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01505,direct,west,104.26,7.4,694,0.3949,0.413,0,2,58.6,4.87,0,0,0.239488,718,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01506,branch,south,123.54,37.18,588,0.4071,0.4638,0,3,5.9,1.28,0,0,0.57356,535,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01507,broker,south,112.6,17.96,651,0.2801,0.5441,0,1,82.3,3.56,0,0,0.293238,689,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01508,branch,northeast,93.57,21.29,605,0.4979,0.5302,0,1,44.7,6.17,0,0,0.473053,590,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01509,branch,south,66.62,22.41,739,0.1674,0.2198,0,4,53.3,9.31,0,0,0.164319,760,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-01510,direct,south,131.71,13.48,780,0.3977,0.3926,0,2,24.9,9.82,0,0,0.190806,745,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01511,direct,midwest,72.84,18.11,671,0.6302,0.7039,1,0,62.3,5.44,0,0,0.474806,589,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01512,direct,west,81.4,35.67,617,0.6146,0.6291,2,4,31.0,2.32,1,1,0.855281,380,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01513,broker,west,96.43,24.71,673,0.7107,0.3295,0,1,52.9,2.49,0,0,0.331233,668,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01514,broker,south,106.43,10.53,769,0.5249,0.5189,2,2,37.3,1.57,1,1,0.55303,546,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01515,direct,midwest,85.76,23.11,671,0.4143,0.6217,0,2,52.8,4.55,1,1,0.402884,628,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01516,direct,midwest,72.1,10.88,725,0.4738,0.826,0,3,52.0,7.98,0,0,0.293367,689,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01517,branch,midwest,95.26,21.18,638,0.4334,0.3073,0,1,29.4,2.12,0,1,0.327843,670,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01518,branch,midwest,128.56,16.58,637,0.3336,0.6955,0,1,45.1,3.68,0,1,0.367697,648,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01519,broker,northeast,92.42,28.53,715,0.3453,0.731,1,1,38.6,7.41,0,0,0.309791,680,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-01520,direct,northeast,124.2,18.93,708,0.5471,0.5996,1,3,72.6,7.54,0,1,0.426244,616,review,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01521,direct,west,122.01,25.32,755,0.7546,0.8526,1,2,39.5,3.45,1,1,0.561602,541,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01522,branch,northeast,95.86,3.0,663,0.3585,0.7546,0,4,56.0,3.86,1,0,0.494858,578,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01523,broker,west,95.47,14.13,664,0.2273,0.7383,0,2,70.9,3.83,0,1,0.307977,681,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01524,branch,south,75.38,12.33,748,0.1635,0.8504,0,2,109.9,0.92,0,0,0.19685,742,approve,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-01525,direct,midwest,105.18,13.93,683,0.2387,0.552,0,1,62.4,6.38,0,1,0.219183,729,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-01526,branch,northeast,111.82,25.43,714,0.4475,0.3826,1,3,69.5,5.53,0,0,0.340347,663,approve,HIGH_DTI,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-01527,direct,midwest,134.53,8.69,655,0.1897,0.6518,0,3,33.3,6.82,0,1,0.331683,668,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01528,branch,south,91.23,17.67,720,0.367,0.7231,1,1,61.1,5.83,0,0,0.303342,683,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-01529,branch,south,104.51,22.22,715,0.0837,0.5896,0,0,48.8,2.62,0,0,0.127804,780,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-01530,broker,south,95.48,11.06,751,0.7321,0.5655,1,4,17.0,1.92,1,1,0.576629,533,decline,HIGH_DTI,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
