application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default,pd_estimate,score,decision,reason_1,reason_2,reason_3
APP-01183,branch,midwest,95.67,17.27,692,0.3153,0.4932,0,4,78.3,1.57,0,0,0.450606,602,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,LOW_CASH_BUFFER
APP-01184,direct,northeast,110.72,23.3,672,0.2661,0.7246,1,2,85.3,4.42,0,1,0.522422,563,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-01185,branch,south,94.14,15.03,699,0.4362,0.4276,0,1,80.7,5.87,0,0,0.275932,698,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01186,direct,northeast,85.02,7.69,643,0.7931,0.6755,0,3,79.2,3.02,0,0,0.68574,473,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01187,direct,midwest,77.68,18.25,593,0.334,0.2229,1,0,37.3,6.0,1,0,0.666024,484,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01188,branch,south,68.53,10.18,702,0.1352,0.704,1,3,77.5,3.04,0,1,0.466906,593,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01189,branch,south,94.31,17.88,702,0.3347,0.5447,0,5,41.8,5.44,0,1,0.390904,635,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-01190,broker,northeast,88.49,19.98,630,0.5185,0.5145,0,0,64.7,5.56,0,1,0.446313,605,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01191,broker,midwest,72.02,15.13,665,0.322,0.7971,2,1,44.9,5.38,0,1,0.640953,497,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01192,branch,midwest,74.76,11.63,714,0.3765,0.6198,2,1,9.1,5.47,1,1,0.658707,488,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,HIGH_DTI
APP-01193,branch,northeast,102.97,19.1,631,0.589,0.6929,1,0,24.5,9.9,0,1,0.617135,511,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-01194,branch,northeast,133.78,23.67,699,0.612,0.3552,0,1,39.9,5.39,0,0,0.322112,673,review,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01195,branch,midwest,70.78,19.66,724,0.421,0.5012,1,0,60.4,3.45,1,1,0.491722,580,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01196,direct,northeast,33.71,12.99,759,0.3046,0.3427,0,0,58.2,6.19,0,0,0.173531,755,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-01197,direct,south,129.23,13.11,698,0.79,0.5456,0,1,35.1,5.53,0,0,0.407451,626,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01198,branch,northeast,62.34,14.75,540,0.2681,0.6968,0,3,58.2,4.02,1,1,0.826077,396,decline,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-01199,broker,south,100.04,16.97,725,0.7761,0.3869,0,1,30.8,6.66,0,1,0.316291,676,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01200,direct,midwest,40.91,26.39,636,0.3027,0.6679,1,0,61.6,4.03,0,0,0.552655,546,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01201,branch,northeast,114.75,16.54,646,0.3273,0.7955,1,5,37.0,4.15,1,1,0.807831,406,decline,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01202,direct,northeast,130.25,16.84,735,0.2447,0.3517,1,0,46.5,6.07,0,0,0.247367,714,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01203,direct,south,98.68,21.87,625,0.4009,0.617,2,3,53.1,1.85,1,1,0.886863,362,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-01204,branch,west,157.79,22.78,652,0.1154,0.6545,2,0,69.4,6.46,0,0,0.534684,556,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01205,direct,south,66.52,19.1,628,0.3269,0.4473,1,1,12.5,5.88,0,1,0.557594,543,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01206,direct,south,112.7,16.1,745,0.6289,0.7759,0,3,59.8,5.23,0,0,0.418135,620,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01207,branch,south,96.59,19.78,662,0.3078,0.3308,1,0,32.4,3.65,0,1,0.436889,610,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01208,broker,midwest,128.25,20.41,719,0.2826,0.1439,1,3,53.2,4.84,0,1,0.336184,665,review,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-01209,broker,south,100.5,23.68,727,0.3722,0.6023,1,0,60.3,6.49,0,1,0.318052,675,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01210,direct,west,76.92,18.17,745,0.1963,0.5575,0,1,55.2,1.84,0,0,0.262799,705,approve,HIGH_UTILIZATION,LOW_CASH_BUFFER,HIGH_DTI
APP-01211,branch,midwest,113.64,12.48,659,0.2535,0.2823,0,1,45.3,6.07,0,1,0.284584,693,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01212,branch,west,77.87,17.64,607,0.3294,0.6283,1,1,36.0,5.26,1,1,0.740155,443,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01213,branch,south,52.59,15.25,720,0.3436,0.586,0,0,39.5,3.42,0,1,0.249758,713,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-01214,direct,west,112.7,29.72,737,0.2087,0.5974,1,0,68.0,4.33,0,0,0.303603,683,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01215,branch,northeast,67.75,4.4,729,0.5108,0.6651,0,2,74.6,4.97,0,0,0.335675,665,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01216,branch,west,53.57,23.4,681,0.4448,0.5913,2,4,80.3,5.91,1,1,0.787921,417,decline,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01217,broker,west,85.6,15.44,818,0.61,0.4327,2,5,70.5,4.16,1,1,0.789277,416,decline,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01218,direct,northeast,107.31,29.81,594,0.2489,0.6458,0,2,48.6,7.21,0,0,0.53183,557,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01219,branch,south,110.29,15.59,678,0.1653,0.2065,2,1,50.0,3.99,1,1,0.610208,514,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,LOW_BUREAU_SCORE
APP-01220,broker,west,144.25,17.36,694,0.2701,0.381,0,2,68.1,3.39,0,0,0.309354,680,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01221,branch,south,89.67,21.58,742,0.4365,0.3544,2,1,31.2,4.7,0,0,0.479393,586,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01222,branch,west,82.83,20.64,711,0.5854,0.7156,1,1,51.7,4.71,0,0,0.486344,583,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01223,broker,northeast,72.92,16.47,719,0.0883,0.2164,0,2,25.3,1.24,0,1,0.228297,724,approve,LOW_CASH_BUFFER,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01224,direct,south,91.89,22.92,698,0.1486,0.2819,0,0,77.6,3.43,0,0,0.204525,738,approve,LOW_CASH_BUFFER,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01225,branch,west,136.9,22.1,725,0.3644,0.3378,1,3,52.8,5.72,0,0,0.372655,645,review,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01226,branch,northeast,67.64,14.37,743,0.1825,0.4126,0,0,45.5,6.4,0,0,0.158461,763,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-01227,branch,west,121.37,16.41,572,0.3805,0.7652,1,2,19.0,6.5,1,1,0.842735,386,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01228,direct,midwest,68.78,16.37,723,0.3767,0.2662,1,1,48.9,5.3,0,0,0.310197,679,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01229,branch,northeast,99.01,24.01,586,0.6845,0.4724,0,2,61.1,1.55,1,1,0.826647,395,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-01230,branch,south,27.03,13.92,820,0.3338,0.5896,0,1,120.5,4.65,0,1,0.253352,711,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01231,broker,midwest,123.37,24.69,696,0.5002,0.2599,2,0,25.3,1.1,1,0,0.70391,463,decline,RECENT_DELINQUENCY,HIGH_DTI,THIN_CREDIT_FILE
APP-01232,broker,midwest,98.2,23.15,693,0.432,0.3861,2,1,24.3,6.79,0,1,0.521929,563,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01233,branch,west,89.17,3.0,679,0.3348,0.2652,2,2,4.3,0.96,1,0,0.782441,420,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,LOW_CASH_BUFFER
APP-01234,branch,west,88.8,18.96,639,0.4141,0.391,0,3,40.7,1.75,0,1,0.557347,543,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01235,branch,west,51.73,12.58,706,0.4425,0.4425,0,3,48.8,3.17,0,1,0.379281,641,review,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01236,branch,northeast,116.73,21.2,586,0.3377,0.7507,2,2,27.7,1.5,1,1,0.913362,348,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01237,broker,west,88.79,17.86,663,0.1253,0.4077,0,1,88.5,5.72,0,1,0.266386,703,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01238,broker,west,72.96,19.28,585,0.2681,0.5165,0,3,54.2,5.2,0,1,0.589102,526,decline,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01239,direct,south,142.19,22.55,699,0.2305,0.3218,2,1,55.8,6.83,0,1,0.429686,614,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01240,direct,northeast,74.21,18.36,636,0.228,0.8445,1,3,44.3,5.69,1,1,0.735569,445,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01241,direct,south,92.58,20.04,736,0.2074,0.6235,1,2,21.2,6.06,0,0,0.340781,663,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01242,direct,west,133.16,22.93,635,0.3017,0.2933,1,0,63.4,2.04,0,1,0.531393,558,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01243,broker,south,126.26,26.68,670,0.1754,0.5869,0,2,78.4,3.37,0,0,0.369331,647,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01244,branch,south,89.45,3.0,605,0.4419,0.6066,0,2,47.6,4.48,0,0,0.593513,524,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01245,direct,northeast,139.87,15.05,733,0.1847,0.6767,0,3,66.6,3.74,0,1,0.299296,685,approve,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-01246,branch,northeast,84.76,17.48,676,0.3431,0.4162,1,2,40.2,3.33,1,0,0.630319,503,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,HIGH_DTI
APP-01247,direct,west,109.05,14.95,723,0.5757,0.3294,0,0,74.7,3.92,0,0,0.263439,705,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-01248,branch,south,53.11,15.4,742,0.1922,0.8676,1,4,44.6,7.01,0,0,0.439087,609,decline,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY
APP-01249,direct,northeast,110.18,29.49,688,0.0986,0.7666,0,2,60.1,5.84,0,0,0.287652,692,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-01250,branch,west,102.02,17.11,668,0.5574,0.6263,0,1,52.7,5.15,0,0,0.428957,614,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01251,direct,midwest,102.64,19.66,683,0.4693,0.3358,0,2,28.9,4.65,0,0,0.359259,652,review,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-01252,direct,midwest,69.36,12.02,673,0.2683,0.5768,0,3,35.0,5.54,1,1,0.500984,574,decline,THIN_CREDIT_FILE,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01253,direct,northeast,113.66,22.94,742,0.4861,0.6272,1,0,56.1,6.19,0,1,0.355408,655,review,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01254,branch,west,99.97,20.09,651,0.3081,0.7415,1,1,65.7,3.37,0,0,0.579716,531,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01255,branch,northeast,93.53,24.59,724,0.16,0.3352,1,1,81.3,5.16,0,1,0.265007,704,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01256,direct,northeast,105.1,18.73,613,0.3381,0.6191,2,1,36.1,4.78,0,1,0.739747,443,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01257,branch,west,87.05,21.14,722,0.3209,0.3341,1,1,26.8,7.06,0,0,0.291992,689,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01258,broker,west,105.8,20.58,695,0.8119,0.6795,1,2,43.3,4.85,1,1,0.733631,447,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01259,direct,south,112.32,19.41,694,0.397,0.8375,0,2,70.5,4.31,0,1,0.404571,627,decline,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01260,direct,south,117.88,14.21,725,0.3068,0.79,0,1,53.3,3.88,1,1,0.403575,628,decline,HIGH_UTILIZATION,THIN_CREDIT_FILE,HIGH_DTI
APP-01261,broker,south,85.99,10.59,705,0.4538,0.5485,1,3,12.3,3.48,1,1,0.670221,481,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01262,branch,northeast,63.19,20.39,644,0.6168,0.4133,0,1,84.9,5.66,0,0,0.457681,598,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01263,branch,south,109.05,10.22,717,0.4028,0.4918,0,0,45.5,6.65,0,0,0.215292,732,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01264,branch,northeast,85.06,27.34,617,0.516,0.6866,0,1,29.3,3.12,1,1,0.712258,458,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-01265,branch,west,91.42,23.64,635,0.3776,0.4385,0,1,16.7,4.13,0,0,0.456087,599,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01266,direct,south,87.33,19.99,633,0.3658,0.5433,2,2,21.4,0.47,0,0,0.798215,411,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,LOW_CASH_BUFFER
APP-01267,direct,west,61.64,23.67,660,0.7124,0.2975,0,3,63.6,5.32,1,0,0.629861,504,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-01268,branch,west,114.94,18.18,666,0.3028,0.2577,0,4,57.1,3.23,1,0,0.558256,543,decline,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-01269,direct,south,91.1,27.03,680,0.2291,0.2654,0,1,92.0,3.95,1,0,0.381866,640,review,THIN_CREDIT_FILE,LOW_BUREAU_SCORE,HIGH_DTI
APP-01270,branch,northeast,78.78,17.66,752,0.4318,0.3067,0,0,43.5,5.42,1,0,0.297705,686,approve,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-01271,direct,south,53.32,20.86,619,0.322,0.3843,0,2,28.5,5.52,1,0,0.583111,529,decline,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_DTI
APP-01272,branch,midwest,101.3,14.89,724,0.5413,0.7144,1,0,47.3,3.91,0,0,0.432592,612,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01273,direct,south,132.6,27.31,629,0.4934,0.5568,0,0,60.9,4.36,1,1,0.601188,519,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-01274,direct,northeast,111.84,25.29,693,0.5224,0.273,0,2,60.1,4.55,0,0,0.343922,661,review,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE
APP-01275,branch,south,109.89,19.74,733,0.5294,0.688,0,1,67.4,6.99,0,1,0.294372,688,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01276,direct,west,96.81,14.9,737,0.155,0.4959,0,1,60.9,3.77,0,0,0.213452,733,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_CASH_BUFFER
APP-01277,branch,northeast,74.15,20.21,701,0.251,0.5892,1,0,53.0,4.87,0,0,0.345388,660,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01278,direct,south,69.65,4.27,582,0.402,0.687,2,1,6.8,1.03,1,1,0.92264,343,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01279,direct,west,83.73,17.92,651,0.4596,0.509,0,4,23.9,5.33,0,1,0.518686,565,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01280,branch,midwest,68.82,19.37,789,0.155,0.741,0,3,60.0,6.89,0,0,0.25999,707,approve,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-01281,branch,south,114.27,22.31,704,0.574,0.332,0,0,25.4,5.1,1,0,0.385871,638,review,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-01282,branch,west,111.34,11.46,683,0.1569,0.6206,1,1,76.2,7.08,0,0,0.37252,645,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01283,direct,northeast,102.33,14.19,692,0.384,0.2998,0,1,54.7,4.89,0,0,0.275238,699,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01284,branch,midwest,83.89,11.74,706,0.515,0.8486,0,1,54.5,6.24,0,1,0.34618,660,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01285,broker,south,64.84,12.71,696,0.4559,0.98,1,0,49.9,4.65,1,0,0.621079,508,decline,HIGH_UTILIZATION,HIGH_DTI,RECENT_DELINQUENCY
APP-01286,direct,midwest,73.82,18.99,659,0.6699,0.3754,2,1,14.7,4.45,1,1,0.81132,404,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-01287,direct,midwest,57.14,7.42,791,0.5223,0.4666,2,1,44.4,1.35,1,1,0.71572,456,decline,RECENT_DELINQUENCY,HIGH_DTI,THIN_CREDIT_FILE
APP-01288,broker,northeast,149.52,19.91,633,0.4247,0.3894,2,3,56.4,2.57,1,0,0.855613,379,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-01289,direct,midwest,52.73,12.55,669,0.6405,0.6818,0,3,56.4,4.82,0,1,0.540652,553,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01290,direct,midwest,63.92,12.45,718,0.3173,0.6801,1,5,69.4,3.91,0,1,0.532513,557,decline,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-01291,branch,northeast,55.42,3.0,702,0.5929,0.3099,0,0,36.4,5.57,0,0,0.271233,701,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01292,branch,midwest,85.11,16.41,670,0.2635,0.5267,0,0,77.3,9.82,0,0,0.272827,700,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01293,direct,south,74.16,3.0,697,0.3178,0.6123,0,2,11.7,5.97,0,0,0.324865,671,review,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01294,branch,west,121.48,12.3,714,0.1322,0.2942,0,2,56.6,7.02,0,1,0.185118,748,approve,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,HIGH_DTI
APP-01295,branch,west,38.31,21.4,734,0.3612,0.3216,0,0,82.8,3.2,0,0,0.22269,728,approve,HIGH_DTI,LOW_CASH_BUFFER,HIGH_UTILIZATION
APP-01296,direct,south,112.22,17.46,639,0.4713,0.2897,0,1,88.8,5.88,0,0,0.396441,632,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01297,branch,northeast,64.17,18.45,697,0.4978,0.4453,0,0,44.9,5.1,0,1,0.284589,693,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01298,direct,midwest,51.9,23.82,697,0.4657,0.4869,0,2,46.7,4.31,1,0,0.481909,585,decline,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-01299,broker,midwest,63.4,8.17,680,0.4761,0.7483,1,2,41.9,5.4,1,1,0.673476,480,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01300,direct,west,78.53,18.99,717,0.2428,0.7326,0,4,54.3,4.22,0,0,0.352759,656,review,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,HIGH_DTI
APP-01301,direct,northeast,84.22,13.99,704,0.368,0.605,0,2,72.2,3.7,0,0,0.345412,660,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01302,branch,west,55.91,7.17,712,0.7811,0.9463,0,2,58.5,5.3,0,1,0.481768,585,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01303,direct,northeast,49.68,17.73,644,0.5989,0.6548,1,3,70.3,4.59,1,0,0.800507,410,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-01304,branch,midwest,97.63,22.55,756,0.4468,0.8943,0,2,25.8,7.22,0,0,0.333621,667,review,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01305,direct,south,57.55,14.17,758,0.4632,0.3446,0,1,57.3,1.31,1,0,0.430564,613,decline,HIGH_DTI,THIN_CREDIT_FILE,LOW_CASH_BUFFER
APP-01306,broker,south,120.34,18.89,654,0.4532,0.4166,0,2,80.5,8.75,0,0,0.408012,626,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01307,branch,south,45.06,15.45,672,0.6375,0.8311,1,3,76.2,3.41,1,1,0.801378,409,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01308,direct,northeast,86.44,21.45,716,0.3567,0.6712,1,2,55.1,6.8,0,0,0.398254,631,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01309,branch,northeast,83.72,17.1,794,0.6396,0.5055,0,1,75.6,5.68,0,0,0.302735,683,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01310,branch,west,60.58,11.34,698,0.377,0.7149,1,2,70.8,3.81,1,1,0.630147,503,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01311,direct,west,64.73,20.31,685,0.6086,0.9634,1,3,51.4,1.73,0,1,0.724091,452,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01312,broker,northeast,87.67,19.12,591,0.4202,0.9773,0,4,38.4,2.2,1,1,0.852694,381,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01313,direct,west,118.23,22.09,686,0.5831,0.6979,0,2,33.2,4.58,0,0,0.452922,601,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-01314,direct,west,51.89,23.17,668,0.87,0.6946,1,0,36.7,7.05,0,1,0.616982,511,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-01315,direct,west,85.59,18.42,672,0.4588,0.4137,0,2,82.5,5.87,0,1,0.369288,647,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01316,branch,northeast,150.51,13.2,766,0.3049,0.1921,0,1,84.6,4.23,0,0,0.202451,739,approve,HIGH_DTI,LOW_CASH_BUFFER,HIGH_UTILIZATION
APP-01317,broker,south,34.73,23.42,690,0.4184,0.2727,0,1,43.1,5.59,0,0,0.271718,701,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01318,branch,west,132.93,11.99,704,0.5573,0.4397,0,3,43.4,1.09,0,1,0.46579,594,decline,HIGH_DTI,LOW_CASH_BUFFER,RECENT_CREDIT_SEEKING
APP-01319,broker,south,133.01,16.93,710,0.6838,0.6513,0,2,41.0,0.2,1,1,0.639507,498,decline,HIGH_DTI,LOW_CASH_BUFFER,THIN_CREDIT_FILE
APP-01320,broker,midwest,150.91,15.29,737,0.2799,0.8453,0,2,24.7,6.78,1,0,0.392632,634,decline,HIGH_UTILIZATION,THIN_CREDIT_FILE,HIGH_DTI
APP-01321,direct,midwest,115.94,30.83,703,0.2113,0.7863,0,1,53.3,2.26,0,0,0.329025,669,review,HIGH_UTILIZATION,LOW_CASH_BUFFER,HIGH_DTI
APP-01322,direct,northeast,84.11,17.9,702,0.3196,0.6737,0,2,42.5,4.82,1,0,0.4444,606,decline,THIN_CREDIT_FILE,HIGH_UTILIZATION,HIGH_DTI
APP-01323,direct,south,106.82,17.61,727,0.1822,0.5684,1,1,78.7,7.72,0,1,0.289794,691,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01324,branch,northeast,36.35,25.83,653,0.2161,0.7307,1,1,41.6,4.5,1,0,0.641413,497,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-01325,branch,midwest,76.17,24.69,748,0.5385,0.1501,0,2,84.6,6.81,0,0,0.246941,714,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-01326,direct,west,56.83,18.16,690,0.359,0.6283,1,1,36.2,4.07,1,1,0.589682,526,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,HIGH_DTI
